backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
19,we are creating a book of photographs by 50 photographers who photographed small locallyowned retail stores in nj during april 2019,Places,the United States,Bill Brokaw,6000.0,"Frenchtown, NJ",The Hunterdon Retail Photo Project,1185.0,the hunterdon retail photo project,False,False,failed,https://www.kickstarter.com/projects/photographers-group/the-hunterdon-retail-photo-project?ref=discovery_category_newest,1185.0,21,55,55
6076,a reference guide for historians enthusiasts and collectors alike,Nonfiction,the United States,Headstamp Publishing,25000.0,"Nashville, TN","Chassepot to FAMAS: French Military Rifles, 1866 – 2016",800256.73,chassepot to famas french military rifles 1866 201,True,False,successful,https://www.kickstarter.com/projects/headstamp/chassepot-to-famas-french-military-rifles-1866-201?ref=discovery_category_newest,800256.73,7,31,31
84,expanding on her tedtalk what being a veterinarian really takes dr melanie bowden shares tips and tricks to being a kickassvet,Nonfiction,the United States,"Melanie Bowden, DVM",3000.0,"Portland, ME",What The F**K: Is This Really VetMed?,3071.0,what the f k is this really vetmed,False,False,live,https://www.kickstarter.com/projects/trenorthdvm/what-the-f-k-is-this-really-vetmed?ref=discovery_category_newest,3071.0,7,59,0
3,a study skills membership program for elementary school students everything your child needs to rock their primary school years,Academic,the United States,Stephanie Ortega,1000.0,"Norfolk, VA",Study Skills Blast-Off!,126.0,study skills blastoff,False,False,failed,https://www.kickstarter.com/projects/tutorintinseltown/study-skills-blastoff?ref=discovery_category_newest,126.0,23,46,46
992,the first in a series of annual art books featuring exclusive new fantasy illustrations by hugo award winning artist julie dillon,Art Books,the United States,Julie Dillon,15000.0,"Sacramento, CA",Imagined Realms: Book 1 - New Fantasy Art by Julie Dillon,39273.04,imagined realms book 1 new fantasy art by julie di,True,True,successful,https://www.kickstarter.com/projects/juliedillon/imagined-realms-book-1-new-fantasy-art-by-julie-di?ref=discovery_category_newest,39273.04,72,36,36
5,this photography project was created to raise awareness of veterans suicide to the public as well as the reintegration process,People,the United States,Mike MacDonald (deleted),10000.0,"Minneapolis, MN",A Warrior's Reintegration,105.0,a warriors reintegration,False,False,failed,https://www.kickstarter.com/projects/awr/a-warriors-reintegration?ref=discovery_category_newest,105.0,5,22,22
37,a childrens book about a bunny named amos who could never sleep or take naps until he found his favorite snack  lavender,Children's Books,the United States,Melissa J. Broughton,2000.0,"Lompoc, CA","Sleepy Bunny, the bunny who ate lavender and took naps",2060.0,sleepy bunny the bunny who ate lavender and took n,True,False,successful,https://www.kickstarter.com/projects/leothebunny/sleepy-bunny-the-bunny-who-ate-lavender-and-took-n?ref=discovery_category_newest,2060.0,2,30,30
47,i plan to travel to iceland and artistically photograph the northern lights over glaciers waterfalls and volcanoes,Photobooks,the United States,Rob Owen,4500.0,"Reykjavik, Iceland",Iceland Northern Lights Photobook,5234.0,iceland northern lights photobook,True,False,successful,https://www.kickstarter.com/projects/559916143/iceland-northern-lights-photobook?ref=discovery_category_newest,5234.0,71,27,27
44,i drew one tgif cartoon every week for a year now i want to put them together as a weird book planner and prints,Art Books,the United States,Nathaniel Raymond,1300.0,"Portsmouth, NH",Totally Gratuitous Initialism Fictions (TGIF),1538.0,totally gratuitous initialism fictions tgif,True,True,successful,https://www.kickstarter.com/projects/nathanielpr/totally-gratuitous-initialism-fictions-tgif?ref=discovery_category_newest,1538.0,6,20,20
40,an anthology of short stories set in a theme park that mightve been,Anthologies,the United States,Ben Thomas,900.0,"Austin, TX",Tales From OmniPark v2.0,1258.0,tales from omnipark v20,True,False,successful,https://www.kickstarter.com/projects/writingben/tales-from-omnipark-v20?ref=discovery_category_newest,1258.0,2,30,30
