backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
0,wanting to take my home based baking to the people that love it as much as i like baking it please help me make my dreams come true,Small Batch,the United States,Elizabeth D. McGeehee,8000,"Reidsville, NC",McGeehee home baked goods,0.0,mcgeehee home baked goods,False,False,failed,https://www.kickstarter.com/projects/1906583212/mcgeehee-home-baked-goods?ref=discovery_category_newest,0.0,7,30,30
2,turn your bloody mary into a brunch in a glass with skewdats cocktail skewers,Drinks,the United States,Skewer This,20000,"Mchenry, IL",Skewdats Bloody Mary Skewers,11.0,skewdats bloody mary skewers,False,False,failed,https://www.kickstarter.com/projects/944153892/skewdats-bloody-mary-skewers?ref=discovery_category_newest,11.0,20,31,31
160,lily puffs are made from the seeds of water lilies that grow in asia they are gluten free corn free grain free vegan and kosher,Vegan,the United States,Vishaal Bhuyan,25000,"New York, NY","The World's First VEGAN, PALEO ""Cheese"" Puff",25752.0,lily puffs the new super snack made from water lil,True,True,successful,https://www.kickstarter.com/projects/1435776244/lily-puffs-the-new-super-snack-made-from-water-lil?ref=discovery_category_newest,25752.0,285,30,30
638,tomato jos believes in the power of local food production for local consumption we help nigerian farmers make awesome tomato paste,Farms,the United States,Mira Mehta,50000,"Keffi, Nigeria",Tomato Jos - Making Tomato Paste in Nigeria,55178.11,tomato jos making tomato paste in nigeria,True,True,successful,https://www.kickstarter.com/projects/599756125/tomato-jos-making-tomato-paste-in-nigeria?ref=discovery_category_newest,55178.11,78,31,31
18,after 3 years of steadily growing we are ready to add more ovens refrigeration and get a delivery van and we need your help to grow,Small Batch,the United States,Ducks and Dragons Bakery,65000,"San Carlos, CA",Ducks and Dragons: Paleo & Gluten-free Bread Bakery,1731.0,ducks and dragons paleo and gluten free bread bake,False,False,failed,https://www.kickstarter.com/projects/343217844/ducks-and-dragons-paleo-and-gluten-free-bread-bake?ref=discovery_category_newest,1731.0,78,30,30
1,aquaponics system design sale installation and maintenance education for residential and comercial application,Spaces,the United States,Robert Gonzalez,23000,"Miami, FL",Urban education of organic aquaponics one city at a time,1.0,urban education of organic aquaponics one city at,False,False,failed,https://www.kickstarter.com/projects/organicgardenharvest/urban-education-of-organic-aquaponics-one-city-at?ref=discovery_category_newest,1.0,38,30,30
10,i am starting a hot sauce business that uses only natural locally sourced ingredients,Small Batch,the United States,Jesse Rothfork,10000,"Clearwater, MN",Torch Hot Sauce Company,299.0,torch hot sauce company,False,False,failed,https://www.kickstarter.com/projects/1065829665/torch-hot-sauce-company?ref=discovery_category_newest,299.0,14,30,30
11,2d action/puzzle platformer,Mobile Games,the United States,"MEWE INTERACTIVE, LLC",500,"Austin, TX",Path Of The Ninja,222.0,path of the ninja,False,False,failed,https://www.kickstarter.com/projects/meweinteractive/path-of-the-ninja?ref=discovery_category_newest,222.0,18,45,45
285,help us make cashew bigger  better,Vegan,the United States,Bailey & Kristiana,35000,"Chattanooga, TN",Cashew Expansion,37071.0,cashew expansion,True,False,successful,https://www.kickstarter.com/projects/351724559/cashew-expansion?ref=discovery_category_newest,37071.0,39,30,30
6,a single serve decaf bottled coffee beverage,Drinks,the United States,Natalie Young,15000,"Canton, OH",Do Decaf-Bottled Individual Decaf Coffee Beverage to go.,71.0,do decaf bottled individual decaf coffee beverage to go,False,False,failed,https://www.kickstarter.com/projects/natalieannyoung78/do-decaf-bottled-individual-decaf-coffee-beverage-to-go?ref=discovery_category_newest,71.0,69,60,60
0,creating delicious food with a passion energy and most of all love you cannot do something everyday and not love what you make,Food Trucks,the United States,Eduardo Balderrama,10000,"El Paso, TX",Iron Kitchen (Canceled),0.0,iron kitchen,False,False,canceled,https://www.kickstarter.com/projects/ironkitchen/iron-kitchen?ref=discovery_category_newest,0.0,1,30,4
15,no cutter in the market that can cut soft tofutomatoetc  hard potatoetc foods in one device its easy and convenient to use,Restaurants,the United States,Eddie Pan,100000,"Baltimore, MD",Multi Food Cutter,229.0,multi food cutter,False,False,failed,https://www.kickstarter.com/projects/1008682787/multi-food-cutter?ref=discovery_category_newest,229.0,35,26,26
37,"were not your ordinary coffee shop r
its not just coffee its culture r
coffee shop/urban culture in dallas texas",Drinks,the United States,5AM DRIP COFFEE ROASTERS,30000,"Dallas, TX",5AM DRIP Coffee Roasters - Dallas Texas,1550.0,5am drip coffee roasters dallas texas,False,False,failed,https://www.kickstarter.com/projects/5amdrip/5am-drip-coffee-roasters-dallas-texas?ref=discovery_category_newest,1550.0,16,30,30
154,our kickstarter project will help us open our neighborhood restaurant red hill station,Restaurants,the United States,Red Hill Station,20000,"San Francisco, CA",Red Hill Station,25446.0,red hill station,True,False,successful,https://www.kickstarter.com/projects/1491930227/red-hill-station?ref=discovery_category_newest,25446.0,23,30,30
24,i have been making tender smoked beef jerky for a year have mastered a recipe and sold batches with great feedback,Small Batch,the United States,David,400,"Willowick, OH",Homemade Smoked Beef Jerky!,561.0,homemade smoked beef jerky,True,False,successful,https://www.kickstarter.com/projects/58905587/homemade-smoked-beef-jerky?ref=discovery_category_newest,561.0,2,7,7
766,lighthearted lightweight optimistic scifi rpg toolkit system for rollicking romps through space for gm led groups coop  solo play,Tabletop Games,the United States,Stephen D,1400,"Seattle, WA",Space Aces: TNG (The New Guidebook),10037.0,space aces rpg the new guidebook,True,False,successful,https://www.kickstarter.com/projects/spaceaces/space-aces-rpg-the-new-guidebook?ref=discovery_category_newest,10037.0,35,24,24
110,new axiom brew co is trying to get funding for our opening day brews and kegs to put them in,Drinks,the United States,New Axiom Brewing Company,30000,"Lees Summit, MO",New Axiom Brewing Company,30302.0,new axiom brewing company,True,False,successful,https://www.kickstarter.com/projects/1594574366/new-axiom-brewing-company?ref=discovery_category_newest,30302.0,0,45,45
1,i love cooking good bbq i would like to be able to share my passion with more people just need a little help getting started,Food Trucks,the United States,Ricky Duarte,12000,"Tucson, AZ",tucson BBQ cart,100.0,tucson bbq cart,False,False,failed,https://www.kickstarter.com/projects/1176299955/tucson-bbq-cart?ref=discovery_category_newest,100.0,0,30,30
3,"mobile game for android and iosr
action packed zombie shooterr
developing the next best action shooter game app",Mobile Games,the United States,Gold Games Ltd.,2500,"Arroyo Grande, CA",Mobile game development,12.0,mobile game development,False,False,failed,https://www.kickstarter.com/projects/906799926/mobile-game-development?ref=discovery_category_newest,12.0,6,32,32
97,help launch a divine buildyourown noodle shop served up with a side of world peace  changing the world never tasted so good,Restaurants,the United States,Mae Suramek,5000,"Berea, KY",NOODLE NIRVANA,6351.0,noodle nirvana,True,False,successful,https://www.kickstarter.com/projects/1224917405/noodle-nirvana?ref=discovery_category_newest,6351.0,29,59,59
44,artisan bakery offering truly delicious 100 gluten free baked and dry mixes with vegan paleo and refined sugar free options,Farmer's Markets,the United States,Katy Davis,30000,"Auburn, CA",New Dawn Bakery - 100% gluten free baked and dry goodies,4275.0,new dawn bakery 100 gluten free baked and dry good,False,True,failed,https://www.kickstarter.com/projects/newdawnbakery/new-dawn-bakery-100-gluten-free-baked-and-dry-good?ref=discovery_category_newest,4275.0,190,25,25
223,a modular battledefense system to fuse with your rpgs,Tabletop Games,the United States,BiteSizedGaming,250,"Kansas City, KS",SIEGE: Pocket Warfare,1077.0,siege pocket warfare,True,False,successful,https://www.kickstarter.com/projects/bitesizedgaming/siege-pocket-warfare?ref=discovery_category_newest,1077.0,15,7,7
0,an online 3d pvp game with thousands of other players competing for the final reward,Live Games,the United States,RYAN MENG,10000,"Los Angeles, CA",New era:The Legend (Canceled),0.0,new era the legend,False,False,canceled,https://www.kickstarter.com/projects/298237833/new-era-the-legend?ref=discovery_category_newest,0.0,1,27,8
1642,reclaim past video game glory with the dreamcade replay the universal flashback console play 1000s of games from dozens of consoles,Gaming Hardware,the United States,Dream Arcades Inc.,30000,"Sacramento, CA",Dreamcade Replay - One Console To Rule Them All,228854.01,dreamcade replay one console to rule them all,True,False,successful,https://www.kickstarter.com/projects/1329525418/dreamcade-replay-one-console-to-rule-them-all?ref=discovery_category_newest,228854.01,332,35,35
82,were introducing naked biltong meat salt and vinegar for anyone struggling with an autoimmune disease or who wants only meat,Food,the United States,Brooklyn Biltong,5000,"New York, NY","AIP Approved, Carnivore Biltong",5036.0,aip approved carnivore biltong,True,False,successful,https://www.kickstarter.com/projects/2060933398/aip-approved-carnivore-biltong?ref=discovery_category_newest,5036.0,63,30,30
0,a campaign to raise money to bring the frenchie to our local area as well as around the us,Food Trucks,the United States,Frenchie's Fine Foods,20000,"Colorado Springs, CO",Frenchie's Fine Food Truck,0.0,frenchies fine food truck,False,False,failed,https://www.kickstarter.com/projects/2128299904/frenchies-fine-food-truck?ref=discovery_category_newest,0.0,0,60,60
1,original oversized heros served on fresh baked bread using sliced to order high quality meats  cheese,Restaurants,the United States,Daniel Madaffari,25000,"Spring Hill, FL",MadaVera's Original Hero & Bakery,20.0,madaveras original hero and bakery,False,False,failed,https://www.kickstarter.com/projects/madaveras/madaveras-original-hero-and-bakery?ref=discovery_category_newest,20.0,0,30,30
10,we are recreating the interior of the enterprise d and offer an interactive 24h live action role play experience from fans for fans,Live Games,the United States,Danny R.,135000,"Los Angeles, CA",STAR TREK ENTERPRISE D LIVE ACTION EXPERIENCE,1100.0,star trek enterprise d live action experience,False,False,failed,https://www.kickstarter.com/projects/1721262824/star-trek-enterprise-d-live-action-experience?ref=discovery_category_newest,1100.0,132,60,60
0,tastebuds yearn for a revolutionary sensation that infuses flavor with pure patriotism i aspire to build the most patriotic sandwich,Bacon,the United States,Zachary Michael Lunsford,1000,"Swannanoa, NC",USA's Most Patriotic Sandwich! (Canceled),0.0,usas most patriotic sandwich,False,False,canceled,https://www.kickstarter.com/projects/531736558/usas-most-patriotic-sandwich?ref=discovery_category_newest,0.0,21,40,36
28,our goal is to bring aquaponic farming to the city of detroit and to educate the community on sustainable farming practices,Farms,the United States,Motown Aquaponics,50000,"Detroit, MI",Motown Aquaponics,2664.11,motown aquaponics,False,False,failed,https://www.kickstarter.com/projects/1031297320/motown-aquaponics?ref=discovery_category_newest,2664.11,113,30,30
3,we are creating a modern highstandard asian inspired american casual dining/fast food brand with a global perspective,Restaurants,the United States,Kevin H,60000,"Chicago, IL",KEVIN'S Asian Inspired Modern American Casual Dining,25.0,kevins asian inspired modern american casual dining,False,False,failed,https://www.kickstarter.com/projects/kevinsfood/kevins-asian-inspired-modern-american-casual-dining?ref=discovery_category_newest,25.0,5,60,60
1222,from the makers of lifestraw comes the lifestraw home a sleek glass water filter pitcher with powerful filtration technology,Food,the United States,LifeStraw,50000,"Washington, DC",LifeStraw Home: Advanced Glass Water Filter Pitcher,105145.0,lifestraw home advanced glass water filter pitcher,True,True,successful,https://www.kickstarter.com/projects/lifestraw/lifestraw-home-advanced-glass-water-filter-pitcher?ref=discovery_category_newest,105145.0,36,25,25
183,buffalos premier gaming convention,Live Games,the United States,Mark Knapik,8000,"Buffalo, NY",The Queen City Conquest 2016,11137.0,the queen city conquest 2016,True,False,successful,https://www.kickstarter.com/projects/qcc2014/the-queen-city-conquest-2016?ref=discovery_category_newest,11137.0,5,30,30
