backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
1,bzzz is a free mobile messaging audio  video calling app that allows you to mask your messages with emojis or other languages,Software,the United States,Loc Le,200000,"Hillsboro, OR",Bzzz Messenger: Shake - Mimic - Send,1.0,bzzz messenger shake mimic send,False,False,failed,https://www.kickstarter.com/projects/892914651/bzzz-messenger-shake-mimic-send?ref=discovery_category_newest,1.0,1,30,30
241,low cost arduino compatible master of light in a tiny package for custom projects,Hardware,the United States,"JACK Enterprises, LLC",5000,"Cookeville, TN",TinyGlo+,7266.25,tinyglo 0,True,False,successful,https://www.kickstarter.com/projects/mrjohnk/tinyglo-0?ref=discovery_category_newest,7266.25,0,45,45
34,students need to release extra energy when they work quietly at their desks bouncy bands help them move and become active learners,Gadgets,the United States,Scott Ertl,1000,"Winston-Salem, NC",Sponsor kids who need Bouncy Bands to help them learn!,1258.0,sponsor kids who need bouncy bands to help them le,True,True,successful,https://www.kickstarter.com/projects/1114841284/sponsor-kids-who-need-bouncy-bands-to-help-them-le?ref=discovery_category_newest,1258.0,12,30,30
3,continue to develop a user friendly oneperson setup uav drone system for taking high resolution relative georectified images,Flight,the United States,Chris Thomas,10000,"Logan, UT",Backpackable one-person high resolution UAV mapping system,100.0,backpackable high resolution uav habitat mapping s,False,False,failed,https://www.kickstarter.com/projects/760226815/backpackable-high-resolution-uav-habitat-mapping-s?ref=discovery_category_newest,100.0,12,30,30
5,we have set out on a journey to make the worlds most affordable and peoplecentric legal software  this is a revolution,Software,the United States,MindFaction,100000,"Los Angeles, CA",Join the Revolution!,2055.0,the worlds most people centric legal software,False,False,failed,https://www.kickstarter.com/projects/mindfaction/the-worlds-most-people-centric-legal-software?ref=discovery_category_newest,2055.0,2,30,30
22,through this project we hope to raise money to complete print and distribute the fourth book in the hogarth saga hogarths return,Young Adult,the United States,James Delaney,12000,"Auburn, NY",Hogarth's Return,2090.0,hogarths return,False,False,failed,https://www.kickstarter.com/projects/772301551/hogarths-return?ref=discovery_category_newest,2090.0,9,30,30
5,a uav for humanitarian aid and environmental research purposes using advanced sensory systems development at shasta college ca,Flight,the United States,Patrick W. Coleman,1200,"Redding, CA",UAV for Humanitarian Aid and Environmental Research.,93.0,uav for humanitarian aid and environmental researc,False,False,failed,https://www.kickstarter.com/projects/215756405/uav-for-humanitarian-aid-and-environmental-researc?ref=discovery_category_newest,93.0,286,39,39
1606,stay charged while listening to music and hydrate anywhere with the hydra smartbottle w/integrated bluetooth speaker  mic,Gadgets,the United States,"OPEN-2, LLC",7500,"Santa Monica, CA",Hydrate with HYDRA SmartBottle - Charger & Bluetooth Speaker,72225.0,the hydra smartbottle,True,False,successful,https://www.kickstarter.com/projects/open-2/the-hydra-smartbottle?ref=discovery_category_newest,72225.0,26,45,45
191,"first software opensource plc 
arduinocompatible  ce  ul certificated  to control your internet of things",DIY Electronics,the United States,SG-TRONIC INC,50000,"Sunnyvale, CA",CONTROLLINO PLC (ARDUINO compatible),65829.0,controllino plc arduino compatible,True,False,successful,https://www.kickstarter.com/projects/24519005/controllino-plc-arduino-compatible?ref=discovery_category_newest,65829.0,44,30,30
12,a payment platform that allows users to pay and split their bills on your phone at restaurants cafes bars without a wait for a server,Software,the United States,Denis Timchuk,300000,"Irvine, CA",Kvits - Technology that Improves Dining,5116.0,kvits waiting for your checks at restaurants stops,False,False,failed,https://www.kickstarter.com/projects/kvits/kvits-waiting-for-your-checks-at-restaurants-stops?ref=discovery_category_newest,5116.0,14,60,60
0,your childs learning companion and personal conversation buddy,Robots,the United States,Donald Dixon,16000,"Waterford, MI",ALPHA: A Friendly Robot For Learning (Canceled),0.0,alpha a friendly robot for learning,False,False,canceled,https://www.kickstarter.com/projects/creativerobots/alpha-a-friendly-robot-for-learning?ref=discovery_category_newest,0.0,8,34,0
2,a temperature regulated warming pad for a persons hands,Gadgets,the United States,Steve Green,3000,"Arlington, VA",Toasty Mitts Hand Warmers,108.0,toasty mitts hand warmers,False,False,failed,https://www.kickstarter.com/projects/241876120/toasty-mitts-hand-warmers?ref=discovery_category_newest,108.0,96,30,30
290,an easy to build open source 3d object printer for the newbie or experienced maker theres a model for everyone new 599 model,Hardware,the United States,Diego Porqueras,42000,"Pasadena, CA",Bukobot 3D Printer - Affordable 3D with No Compromises!,167410.02,buko 3d printer raising the bar of open source 3d,True,True,successful,https://www.kickstarter.com/projects/deezmaker/buko-3d-printer-raising-the-bar-of-open-source-3d?ref=discovery_category_newest,167410.02,38,32,32
1,a microwave shield to protect against neurological damage to the auditory centers of the brain,DIY Electronics,the United States,Joe Wojniak,50000,"Boulder, CO",Personal Microwave Shield,1.0,personal microwave shield,False,False,failed,https://www.kickstarter.com/projects/joe-wojniak/personal-microwave-shield?ref=discovery_category_newest,1.0,4,50,50
71,vfe pedals is building a new lineup of effects pedals that is budget friendly without compromising tone,Hardware,the United States,Peter Rutter,10000,"Puyallup, WA",VFE Pedals Junior Series - $100 American Made Effects Pedals,12049.0,vfe pedals junior series,True,False,successful,https://www.kickstarter.com/projects/vfepedals/vfe-pedals-junior-series?ref=discovery_category_newest,12049.0,98,24,24
4,the crown is here,3D Printing,the United States,Edson Carry,20000,"Miami, FL",Apple Watch Crown.,205.0,apple watch crown 0,False,False,failed,https://www.kickstarter.com/projects/1090911217/apple-watch-crown-0?ref=discovery_category_newest,205.0,0,30,30
391,a fullcast audiobook of the original star trek episode the city on the edge of forever by harlan ellison and all the controversy,Radio & Podcasts,the United States,"Skyboat Media, Inc.",15000,"Los Angeles, CA",A Skyboat Audiobook of Harlan Ellison's Star Trek Teleplay,21807.0,a skyboat audiobook of harlan ellisons star trek t,True,True,successful,https://www.kickstarter.com/projects/342254102/a-skyboat-audiobook-of-harlan-ellisons-star-trek-t?ref=discovery_category_newest,21807.0,13,29,29
4,the mobile banking wallet that allows all people full financial freedom from oppressive bank fees charges and discrimination,Apps,the United States,Malik Leigh and Danielle Watson,85000,"South Florida, FL",Dapple Pay: The Smarter Way to Pay,101.0,dapple pay the smarter way to pay,False,False,failed,https://www.kickstarter.com/projects/dapplepay/dapple-pay-the-smarter-way-to-pay?ref=discovery_category_newest,101.0,7,33,33
60,dont lose your guitar pick ever again,Wearables,the United States,"""Luke"" James Lucas",1200,"Los Angeles, CA",Pickclip,1901.0,pickclip,True,False,successful,https://www.kickstarter.com/projects/109662017/pickclip?ref=discovery_category_newest,1901.0,169,27,27
3,allowing people to have a souvenir with their initials that has been to space as well as photographically documenting the expedition,Space Exploration,the United States,Fiacco,2300,"Forest Hill, MD",Beyond Earth,28.0,beyond earth,False,False,failed,https://www.kickstarter.com/projects/1485527246/beyond-earth?ref=discovery_category_newest,28.0,16,29,29
7,hobbies planner  tracker,Apps,the United States,Sepehr Tabaeizadeh,600,"Rockville, MD",Hobbist,32.0,hobbist,False,False,failed,https://www.kickstarter.com/projects/hobbist/hobbist?ref=discovery_category_newest,32.0,29,30,30
7,help me make a time machine so that we can make this world a better place  if you could go back would you save her  humble words,Flight,the United States,Kevin Dulino (deleted),2000,"San Diego, CA",Time Machine,88.0,time machine,False,False,failed,https://www.kickstarter.com/projects/2049159523/time-machine?ref=discovery_category_newest,88.0,0,60,60
213,apple certified headphones with lightning connector listen to all your music in acoustic quality it was meant to be experienced,Sound,the United States,PRESS PLAY,120000,"Los Angeles, CA",UNITY Hi-Resolution 24-Bit Headphones w/ Lightning Connector,18872.0,unity hi resolution 24 bit headphones w lightning,False,False,canceled,https://www.kickstarter.com/projects/1620902763/unity-hi-resolution-24-bit-headphones-w-lightning?ref=discovery_category_newest,18872.0,160,30,28
267,the worlds first tanglefree high performance headsets with a flexible dual selfwinding system,Gadgets,the United States,"Miha Homar, HME",25000,"Tržič, Slovenia",Twistear - the tangle-free way!,25253.0,twistear the tangle free way,True,False,successful,https://www.kickstarter.com/projects/1860136284/twistear-the-tangle-free-way?ref=discovery_category_newest,25253.0,33,44,44
