backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
16,shiny pins that glow ,Accessories,the United States,Christine Rae Farrell,200,"Murfreesboro, TN",Crystal Skull Enamel Pins Batch 2,556.0,crystal skull enamel pins batch 2,True,False,successful,https://www.kickstarter.com/projects/glowskulls/crystal-skull-enamel-pins-batch-2?ref=discovery_category_newest,556.0,2,30,30
21,a new law murderers can be turned over to their victims families for punishment this is a poignant bit of speculative fiction,Action,the United States,Murphy E. Tom,19500,"Olean, NY",A Philosophy of Ruin (Canceled),1112.0,a philosophy of ruin,False,False,canceled,https://www.kickstarter.com/projects/563527293/a-philosophy-of-ruin?ref=discovery_category_newest,1112.0,23,36,34
300,reusable plush fabric rolls that sticks magically  infinite usefulness limited only by your imagination,Product Design,the United States,The GoodCatch Team,5000,"Taipei City, Taiwan","TieDi : keep things together, 'til you wish to do them part",14121.0,tiedi keep things together til you wish to do them part,True,False,successful,https://www.kickstarter.com/projects/goodcatch/tiedi-keep-things-together-til-you-wish-to-do-them-part?ref=discovery_category_newest,14121.0,70,38,38
31,awesome edgy christianthemed shirts easily mistaken as secular boldy wear your faith on your chest,Apparel,the United States,7Samson.com,4000,"Midlothian, VA",7Samson:  Atypical Christian Graphic Tees,4350.0,7samson atypical christian graphic tees,True,False,successful,https://www.kickstarter.com/projects/1089810636/7samson-atypical-christian-graphic-tees?ref=discovery_category_newest,4350.0,56,30,30
1062, technical denims  360 stretch  breathable  nosmell  thermoregulated  no color fade  rfid blocking pockets,Apparel,the United States,Omar Abu-Shaaban,12500,"Austin, TX",Edasi - The Evolution of Denim with 16+ Features,121967.0,the evolution of denim 16 features cycle work travel,True,True,successful,https://www.kickstarter.com/projects/omar832/the-evolution-of-denim-16-features-cycle-work-travel?ref=discovery_category_newest,121967.0,106,30,30
12,nontoxic vegan cruelty  paraben free serum with  packaging made in the us selfcare beauty a luxurious kind skincare company,Couture,the United States,Selfcare Beauty,100000,"Cincinnati, OH",NEW Clear Crystal Multitasking Serum,1151.0,clear crystal multitasking serum,False,False,failed,https://www.kickstarter.com/projects/selfcarebeauty/clear-crystal-multitasking-serum?ref=discovery_category_newest,1151.0,125,30,30
1,do you love your shoes more than your best friend then this slide sandal is for you,Footwear,the United States,Elaine Joli,5200,"Jerome, AZ","The Fun, Flirty Must-Have 2021 Summer Sandal",1.0,the fun flirty must have 2021 summer sandal,False,False,live,https://www.kickstarter.com/projects/1524338538/the-fun-flirty-must-have-2021-summer-sandal?ref=discovery_category_newest,1.0,72,29,0
537,help the elderhalf of hbos the neistat brothers launch his firstever soloproduced video series,Film & Video,the United States,Van Neistat,67000,"Topanga, CA",THE SPIRITED MAN SERIES,82619.92,the spirited man series,False,False,live,https://www.kickstarter.com/projects/1767122922/the-spirited-man-series?ref=discovery_category_newest,82619.92,130,30,0
699,reinventing the ethnic footwear traditionally known as khussas for the fashion enthusiast,Footwear,the United States,Fuchsia Shoes,10000,"Seattle, WA",Fuchsia Handmade  | Shoes with a Soul,62436.3,fuchsia handmade shoes with a soul,True,True,successful,https://www.kickstarter.com/projects/1066509699/fuchsia-handmade-shoes-with-a-soul?ref=discovery_category_newest,62436.3,464,31,31
12,a feature film about vampires and their mission to awaken their mighty leader the dark one,Film & Video,the United States,Jeramie Sandor,500,"Eldorado, IL",Dark Threat,601.0,dark threat,True,False,successful,https://www.kickstarter.com/projects/3gp/dark-threat?ref=discovery_category_newest,601.0,8,30,30
61,zombies might symbolize plague incessant problems and other things  in this movie they symbolize conformity,Horror,the United States,Bill Zebub,600,"Dallas, TX",Zombie - a Bill Zebub film,3934.0,zombie a bill zebub film,True,False,successful,https://www.kickstarter.com/projects/billzebub/zombie-a-bill-zebub-film?ref=discovery_category_newest,3934.0,0,25,25
67,a domestic comedy about nuclear war,Documentary,the United States,Travis Wilkerson,10000,"Ann Arbor, MI",Nuclear Family,10289.0,nuclear family,True,True,successful,https://www.kickstarter.com/projects/nuclearfamily/nuclear-family?ref=discovery_category_newest,10289.0,18,21,21
0,hibye shoe brand is a lifestyle  movement for the innovative thinkers and those who want to set the bar for whats next in fashion,Footwear,the United States,Estee Baskerville,3000,"Marietta, GA",The Hi&ByE Collection,0.0,the hiandbye collection,False,False,failed,https://www.kickstarter.com/projects/2011326288/the-hiandbye-collection?ref=discovery_category_newest,0.0,4,30,30
79,a straightforward alwaysfree tool to instantly create simple and beautiful craigslist ads,Graphic Design,the United States,biddenly,3000,"San Francisco, CA",Beautiful Craigslist Ads,3047.72,beautiful craigslist ads,True,False,successful,https://www.kickstarter.com/projects/ymfy/beautiful-craigslist-ads?ref=discovery_category_newest,3047.72,75,30,30
2,choose to place a heart where you live there are 6 different size prints you can choose your color from a list of choices,Typography,the United States,KENDRA,499,"Wilmington, NC",United State Prints Select Your City Hometown Location,40.0,united state prints select your city hometown loca,False,False,failed,https://www.kickstarter.com/projects/kennyleegraphics/united-state-prints-select-your-city-hometown-loca?ref=discovery_category_newest,40.0,6,23,23
5,bayne legacy apocalypse will be the best new animated series to hit all screens the super unnatural world will never be the same again,Animation,the United States,Chyna,20000,"Los Angeles, CA",Bayne Legacy Apocalypse In Japan,185.0,bayne legacy apocalypse in japan,False,False,failed,https://www.kickstarter.com/projects/KillerofKillers/bayne-legacy-apocalypse-in-japan?ref=discovery_category_newest,185.0,0,44,44
77,a colorful series of 9 interplanetary postcards and stickers,Graphic Design,the United States,Mark Gonyea,600,"Burlington, VT",Greetings From The Solar System,1537.0,greetings from the solar system,True,False,successful,https://www.kickstarter.com/projects/markgonyea/greetings-from-the-solar-system?ref=discovery_category_newest,1537.0,16,23,23
1,basketball all night is an animated short film about president obamas lifelong love of basketball,Animation,the United States,Jim Blissitt III,75000,"Chicago, IL",Basketball All Night | Animated Short Film,1.0,basketball all night animated short film,False,False,live,https://www.kickstarter.com/projects/ballallnight/basketball-all-night-animated-short-film?ref=discovery_category_newest,1.0,4,59,0
7,a macabre and twisted animated fairytale involving two lovers who must fight death in a cursed land to spend forever together,Animation,the United States,DaggerVision Films,400,"Greensburg, PA",Mo Anam Cara,1300.0,mo anam cara,True,False,successful,https://www.kickstarter.com/projects/daggervisionfilms/mo-anam-cara?ref=discovery_category_newest,1300.0,9,30,30
48,rainbow enamel pins,Accessories,the United States,Mallory Yox,260,"Philadelphia, PA",Fantasy snakes enamel pins,1096.0,fantasy snakes enamel pins,True,False,successful,https://www.kickstarter.com/projects/237956740/fantasy-snakes-enamel-pins?ref=discovery_category_newest,1096.0,15,40,40
307,summertime picnic ita bags by mei bee art and jinxyee studios,Accessories,the United States,Mei Bee Art,2900,"Louisville, KY",Summertime Picnic Ita Bags,22316.0,summertime picnic ita bags,True,False,successful,https://www.kickstarter.com/projects/meibeeart/summertime-picnic-ita-bags?ref=discovery_category_newest,22316.0,168,22,22
447,a deck of info/divination/fun cards and a companion digital reference incorporating illustrations from the dictionnaire infernal,Graphic Design,the United States,Ariana Osborne,3666,"Portland, OR",Cartes Infernales,26042.5,cartes infernales,True,True,successful,https://www.kickstarter.com/projects/1306330334/cartes-infernales?ref=discovery_category_newest,26042.5,2,30,30
42,a hard enamel pin based on aaravos from the dragon prince season 2,Accessories,the United States,Meredith Staton,300,"Pittsburgh, PA",Aaravos Hard Enamel Pin,868.0,aaravos hard enamel pin,True,False,successful,https://www.kickstarter.com/projects/mstaton/aaravos-hard-enamel-pin?ref=discovery_category_newest,868.0,2,29,29
2,making an huge impact just by using a font and some color on social media,Graphic Design,the United States,Conner Haines,2,"Philadelphia, PA",Project Helvetica,2.0,project helvetica,True,False,successful,https://www.kickstarter.com/projects/1279444406/project-helvetica?ref=discovery_category_newest,2.0,2,21,21
92,a limited edition enamel pin project to celebrate a beautiful endangered species,Accessories,the United States,Atomic Pixies,800,"Denver, CO",Make 100: Joshua Tree Enamel Pins,2641.0,make 100 joshua tree enamel pins,True,False,successful,https://www.kickstarter.com/projects/atomicpixies/make-100-joshua-tree-enamel-pins?ref=discovery_category_newest,2641.0,12,15,15
130,a feature film about chasing your dreams in the chicago music scene,Narrative Film,the United States,Remsy_Atassi,15000,"Chicago, IL",Bad Animal,15457.0,bad animal,True,True,successful,https://www.kickstarter.com/projects/304813914/bad-animal?ref=discovery_category_newest,15457.0,22,30,30
1,work at home mother of 2 creating pants that fit great over cloth diapered kids,Childrenswear,the United States,Megan Bates,1000,"North Richland Hills, TX",Harem pants for the cloth diaper baby!,50.0,harem pants for the cloth diaper baby,False,False,failed,https://www.kickstarter.com/projects/1668801561/harem-pants-for-the-cloth-diaper-baby?ref=discovery_category_newest,50.0,1,30,30
82,"do guud
look guud
wear guud",Apparel,the United States,GuudWEAR,5000,"Dallas, TX",GuudWEAR: Social Apparel to Help End Homelessness,7230.0,guudwear the socially inspired apparel company,True,False,successful,https://www.kickstarter.com/projects/guudwear/guudwear-the-socially-inspired-apparel-company?ref=discovery_category_newest,7230.0,14,30,30
0,ive discovered a way to print tshirt designs for a very very low price this means 20 dollar tshirts will be a thing of the past,Ready-to-wear,the United States,Nathaniel Harrell,800,"Frederick, MD",Affordable T-Shirt Design and Printing,0.0,affordable t shirt design and printing,False,False,failed,https://www.kickstarter.com/projects/1108608809/affordable-t-shirt-design-and-printing?ref=discovery_category_newest,0.0,3,27,27
11,give your child the gift of a healthy nights sleep  adorable kids sleep pillow in animal designs children love these and will love u,Childrenswear,the United States,Dr. Kirt Josefek,10000,"Framingham, MA",Choose a Kidzooz for a Healthy Snooze!,818.0,choose a kidzooz for a health snooze,False,False,failed,https://www.kickstarter.com/projects/1907673630/choose-a-kidzooz-for-a-health-snooze?ref=discovery_category_newest,818.0,41,30,30
18,love locally express globally with love bars our products have love engraved in different languages and made in santa monica,Jewelry,the United States,Nicole Guerboian,6500,"Santa Monica, CA",ChristinaNikki Jewelry,1980.0,christinanikki jewelry,False,False,failed,https://www.kickstarter.com/projects/1549449820/christinanikki-jewelry?ref=discovery_category_newest,1980.0,56,34,34
6,for those times you want to travel light leave the bag at home stuff your jeans side pocket fits a tablet be the bigger kid,Ready-to-wear,the United States,Ken Wilkinson,25000,"New York, NY",Four Deep Jeans for Women and Men,2931.0,four deep jeans for women and men,False,False,failed,https://www.kickstarter.com/projects/462114298/four-deep-jeans-for-women-and-men?ref=discovery_category_newest,2931.0,4,45,45
