backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
4,pliertek is a the solution for the repair of broken damaged corner frames on iphone  ipad devices very easy to use cuts repair time,Fabrication Tools,the United States,Franco Solitro,25000.0,"Temecula, CA",New PlierTek® iPad iPhone Corner Frame Repair Tool Kit.,265.0,new pliertek ipad iphone corner frame repair tool,False,False,failed,https://www.kickstarter.com/projects/1976574436/new-pliertek-ipad-iphone-corner-frame-repair-tool?ref=discovery_category_newest,265.0,25,30,30
5,imagine using imessage to chat with your friends straight from your windows computer,Software,the United States,JamRizzi Technologies,500.0,"Aspers, PA",eyeMessage for Windows,500.0,imessage for windows,True,False,successful,https://www.kickstarter.com/projects/jamrizzi/imessage-for-windows?ref=discovery_category_newest,500.0,90,29,29
2005,point is a smart house sitter it listens to the sounds of your home senses whats in the air and lets you know if anything is wrong,Hardware,the United States,"Minut, Inc.",50000.0,"San Francisco, CA",Point: A softer take on home security.,238366.0,point a softer take on home security,True,True,successful,https://www.kickstarter.com/projects/minut/point-a-softer-take-on-home-security?ref=discovery_category_newest,238366.0,23,30,30
1590,its iphone 4s or above and android 43 bt40 phones accessory attached with wallet you only need to charge it once 2 weeks,Hardware,the United States,SmartWallit Inc.,1000.0,"New York, NY",It prevents you from leaving your phone and wallet behind.,85765.14999999998,smartwallit pro new smartwallit new experience,True,False,successful,https://www.kickstarter.com/projects/416260479/smartwallit-pro-new-smartwallit-new-experience?ref=discovery_category_newest,85765.14999999998,30,59,59
30,lightweight affordable and carefully designed for the city vela is a beautiful electric bike,Hardware,the United States,Vela,1000.0,"Los Angeles, CA",Vela: The electric bicycle.,29482.0,vela the electric bicycle,True,False,successful,https://www.kickstarter.com/projects/velabikes/vela-the-electric-bicycle?ref=discovery_category_newest,29482.0,38,29,29
4415,wireless noise masking earplugs that block out the world while still letting you hear the things that matter most,Wearables,the United States,Hush,100000.0,"San Diego, CA",Hush | The World's First Smart Earplugs,593255.0,hush the worlds first smart earplug,True,False,successful,https://www.kickstarter.com/projects/hush/hush-the-worlds-first-smart-earplug?ref=discovery_category_newest,593255.0,67,40,40
3,users can locate breweries view up to date brewery information and receive discounts at participating breweries,Apps,the United States,Southern Brew Hop,10000.0,"Atlanta, GA",Free Georgia Brewery App To Showcase All They Have To Offer,37.0,free georgia brewery app to showcase all they have to offer,False,False,live,https://www.kickstarter.com/projects/southernbrewhop/free-georgia-brewery-app-to-showcase-all-they-have-to-offer?ref=discovery_category_newest,37.0,674,59,0
4,i will be creating an app that allows customers to sign up for nationwide  black car airport transfer memberships,Apps,the United States,Antwuan HIll,150000.0,"Los Angeles, CA",Donate and SUPPORT the DISRUPTION,201.0,nationwide airport transfer membership,False,False,failed,https://www.kickstarter.com/projects/neplace/nationwide-airport-transfer-membership?ref=discovery_category_newest,201.0,55,30,30
7,nextgen benchmark  the last benchmark tool youll ever need,Software,the United States,Jason Conway,50.0,"Edmond, OK",Nextgen Benchmark Tool,63.0,nextgen benchmark tool,True,False,successful,https://www.kickstarter.com/projects/1836380538/nextgen-benchmark-tool?ref=discovery_category_newest,63.0,4,30,30
1,a compact lightweight screen of ballistic fabric that  expands to provide instantaneous concealment during a variety of combat missions,Hardware,the United States,Leonard Brent Fodera,93429.0,"Bat Cave, NC",The Combat Screen: A Personal Concealment Device.,1.0,the warfighters shield personal cover concealment,False,False,failed,https://www.kickstarter.com/projects/272705364/the-warfighters-shield-personal-cover-concealment?ref=discovery_category_newest,1.0,39,35,35
