backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
2,this is a photographic project that will highlight the absurdities and history involved in assigning a vulgar status to words,Conceptual Art,the United States,Thomas M. Cavaness,3500.0,"Denver, CO",F*CK Vulgarity,125.0,f ck vulgarity,False,False,failed,https://www.kickstarter.com/projects/ampersanddenver/f-ck-vulgarity?ref=discovery_category_newest,125.0,14,59,59
5,well hello there my goal is to create a life size 8bit nintendo wooden cube art piece,Mixed Media,the United States,ZachSketch,600.0,"Phoenix, AZ",Creating an 8-bit Cube Art Piece!,136.0,creating an 8 bit cube art piece,False,False,failed,https://www.kickstarter.com/projects/zachsketch/creating-an-8-bit-cube-art-piece?ref=discovery_category_newest,136.0,0,45,45
79,we are bringing weloveatls celebration of atlantas streets to atlantas streets  with a food truck for photography,Public Art,the United States,weloveatl,6500.0,"Atlanta, GA",The #weloveatl mobile photography gallery truck,7536.0,the weloveatl mobile photography gallery truck,True,False,successful,https://www.kickstarter.com/projects/362860653/the-weloveatl-mobile-photography-gallery-truck?ref=discovery_category_newest,7536.0,3,22,22
13,harry potter inspired coloring sheets,Digital Art,the United States,Shelley,100.0,"Arlington, TX",Magical Monogram Coloring Sheets,130.0,magical monogram coloring sheets,True,False,successful,https://www.kickstarter.com/projects/hufflearts/magical-monogram-coloring-sheets?ref=discovery_category_newest,130.0,5,14,14
51,astrological enamel pins,Mixed Media,the United States,chthonicbacchae,600.0,"Berkeley, CA",Planetary enamel pin set,2858.0,planetary enamel pin set,True,False,successful,https://www.kickstarter.com/projects/cbacchae/planetary-enamel-pin-set?ref=discovery_category_newest,2858.0,2,30,30
9,help make this lifesized wax figure project of colorados famous clown blinky,Sculpture,the United States,Schrum Studios,7850.0,"Nashville, TN",Blinky the Clown wax figure,586.0,blinky the clown wax figure,False,False,failed,https://www.kickstarter.com/projects/1706929155/blinky-the-clown-wax-figure?ref=discovery_category_newest,586.0,8,60,60
1,a huge mural of childrens art at studio physique in los angeles helping kids tell stories on a big scale one mural at a time,Public Art,the United States,Jenny P Mikesell,25000.0,"San Gabriel, CA",Celebrate Children's Art. A Children's Art Mural.,1.0,celebrate childrens art a childrens art mural,False,False,failed,https://www.kickstarter.com/projects/367772303/celebrate-childrens-art-a-childrens-art-mural?ref=discovery_category_newest,1.0,11,60,60
14,original spacebased creatures that evolve into colorful dragons collect them in this detailed artbook and as acrylic charms,Digital Art,the United States,Pixel & Graphite,3000.0,"Queen Creek, AZ",Galaxy Children: Generation I Artbook & Charms,694.0,galaxy children generation i artbook and charms,False,False,failed,https://www.kickstarter.com/projects/pixelandgraphite/galaxy-children-generation-i-artbook-and-charms?ref=discovery_category_newest,694.0,115,31,31
75,a lgbtqfriendly satirical take on the apocalyptic genre,Comic Books,the United States,"Mountaineer West Productions, LLC",500.0,"Poulsbo, WA",A Fabulous Apocalypse,673.0,a fabulous apocalypse,True,False,successful,https://www.kickstarter.com/projects/boj3/a-fabulous-apocalypse?ref=discovery_category_newest,673.0,6,29,29
11,this is a funding project to create a signed/numbered limited edition of 11x14fine prints of my 2014 painting rape of the changeling,Digital Art,the United States,Lee Harvey Roswell,620.0,"San Francisco, CA","Print fundraiser for painting, Rape of the Changeling",1045.0,print fundraiser for painting rape of the changeli,True,False,successful,https://www.kickstarter.com/projects/966561248/print-fundraiser-for-painting-rape-of-the-changeli?ref=discovery_category_newest,1045.0,1,14,14
