backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
70,everyone deserves great coffee with freshroasted beans delivered to you regularly youre guaranteed to have great coffee anytime,Drinks,the United States,Bootstrap Joe Coffeeworks,1000,"Berkeley, CA",Bootstrap Joe Coffeeworks - Great coffee for working people.,3490.0,bootstrap joe coffeeworks great coffee for working,True,False,successful,https://www.kickstarter.com/projects/1161687878/bootstrap-joe-coffeeworks-great-coffee-for-working?ref=discovery_category_newest,3490.0,68,30,30
1,the ultimate summer experiences in the form of online and facetoface hybrid youth summer camps and an adult education course,Live Games,the United States,Jeruviel Stardust (Cody Lestelle),999,"Honolulu, HI",Academy for Gameful & Immersive Learning Experiences: Summer,1.0,academy for gameful and immersive learning experie,False,False,failed,https://www.kickstarter.com/projects/jeruviel/academy-for-gameful-and-immersive-learning-experie?ref=discovery_category_newest,1.0,1,21,21
43,an online videobased beekeeping class that teaches everything you need to know to care for bees through the seasons the natural way,Farms,the United States,Laryssa Kwoczak,750,"Kailua Kona, HI",Saving the bees one backyard at a time,1072.0,saving the bees one backyard at a time,True,False,successful,https://www.kickstarter.com/projects/beekeepingclass/saving-the-bees-one-backyard-at-a-time?ref=discovery_category_newest,1072.0,14,60,60
5,kathew truck  pho style nooodles  game changer  we are delivering noodles hopefully more people will do the same,Food Trucks,the United States,sam ( sophorn sao ),27000,"Stockton, CA",the noodles guy's noodles truck,135.0,the noodles guys noodles truck,False,False,failed,https://www.kickstarter.com/projects/694121384/the-noodles-guys-noodles-truck?ref=discovery_category_newest,135.0,104,34,34
74,the fantasy mobile game with a bluetooth toy sword,Gaming Hardware,the United States,Anthony Maligno,10000,"Orlando, FL",The Realm: A Smart Sword Adventure,11337.0,the realm a smart sword adventure,True,False,successful,https://www.kickstarter.com/projects/swordsandthings/the-realm-a-smart-sword-adventure?ref=discovery_category_newest,11337.0,28,29,29
57,our english toffee has been so successful that we want to expand to give our customers more,Small Batch,the United States,Diana Seaman,1000,"Lincoln, CA",Stella Glenn Confections - English Toffee & Hot Chocolate,3005.0,stella glenn confections english toffee and hot ch,True,False,successful,https://www.kickstarter.com/projects/931068701/stella-glenn-confections-english-toffee-and-hot-ch?ref=discovery_category_newest,3005.0,0,30,30
2,awesomeness in a hot dog bun,Food Trucks,the United States,Richard McVay,7500,"Odessa, TX",Stars Hot Dogs,6.0,stars hot dogs,False,False,failed,https://www.kickstarter.com/projects/1086345624/stars-hot-dogs?ref=discovery_category_newest,6.0,5,59,59
19,a fun yet challenging side scrolling physics based 3d racer for ios  android a game aimed to remind all of the kid in each of us,Mobile Games,the United States,Minimo Studio,5000,"San Francisco, CA",Mini Racing Adventures - 3D side scrolling racer,1914.0,mini racing adventures 3d side scrolling racer,False,False,failed,https://www.kickstarter.com/projects/1950105300/mini-racing-adventures-3d-side-scrolling-racer?ref=discovery_category_newest,1914.0,21,29,29
44,an interactive entertaining and educational way to track the 2020 us presidential election,Live Games,the United States,Trey Buehler,75000,"Yardley, PA",Election Obsession: The Electoral Vote Tracker Board,3017.0,election obsession all things election all in one place,False,False,failed,https://www.kickstarter.com/projects/electionobsession/election-obsession-all-things-election-all-in-one-place?ref=discovery_category_newest,3017.0,153,60,60
409,a complete tabletop roleplaying game contained inside a 40page zine where floating skulls defend their dungeon from wannabe heroes,Tabletop Games,the United States,Shardstone,5000,"Charlotte, NC","SKÜLLBOX: Dungeon, Mayhem, Magyk TTRPG Zine",11462.0,skullbox dungeon mayhem magyk ttrpg zine,True,True,successful,https://www.kickstarter.com/projects/scavenger/skullbox-dungeon-mayhem-magyk-ttrpg-zine?ref=discovery_category_newest,11462.0,10,14,14
